,Site,Transect,Date,Genus,Species,Size,Count,Phase,Notes,Observer,Year,log_a_coef,b_coef,biomass_g
690,Pickles,3,8/20/2022,Sparisoma,chrysopterum,14,1,Initial,NA,AAS,2022,-5.1754,3.1708,42.6130653
691,Pickles,3,8/20/2022,Scarus,iseri,8,1,Initial,NA,AAS,2022,-4.8887,3.0548,8.411225809
692,Pickles,3,8/20/2022,Scarus,iseri,6,1,Initial,NA,AAS,2022,-4.8887,3.0548,3.49298274
693,Pickles,3,8/20/2022,Scarus,iseri,2,1,Initial,NA,AAS,2022,-4.8887,3.0548,0.121810978
694,Pickles,3,8/20/2022,Scarus,iseri,3,1,Initial,NA,AAS,2022,-4.8887,3.0548,0.420348991
695,Pickles,3,8/20/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
696,Pickles,3,8/20/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
697,Pickles,4,8/20/2022,Sparisoma,aurofrenatum,25,1,Terminal,NA,AAS,2022,-5.7587,3.4291,291.1227089
698,Pickles,4,8/20/2022,Sparisoma,viride,16,1,Initial,NA,AAS,2022,-4.5223,2.9214,82.56882746
699,Pickles,4,8/20/2022,Sparisoma,chrysopterum,22,1,Terminal,NA,AAS,2022,-5.1754,3.1708,178.6297689
700,Pickles,4,8/20/2022,Sparisoma,chrysopterum,26,1,Terminal,NA,AAS,2022,-5.1754,3.1708,303.3873662
701,Pickles,4,8/20/2022,Sparisoma,chrysopterum,23,1,Initial,NA,AAS,2022,-5.1754,3.1708,205.6679515
702,Pickles,4,8/20/2022,Sparisoma,rubripinne,18,1,Initial,NA,AAS,2022,-4.8701,3.0641,109.718657
703,Pickles,4,8/20/2022,Sparisoma,rubripinne,16,1,Initial,NA,AAS,2022,-4.8701,3.0641,76.4793237
704,Pickles,4,8/20/2022,Sparisoma,rubripinne,15,1,Initial,NA,AAS,2022,-4.8701,3.0641,62.75686304
705,Pickles,4,8/20/2022,Scarus,taeniopterus,4,1,Initial,NA,AAS,2022,-4.1836,2.7086,1.431329731
706,Pickles,4,8/20/2022,Scarus,taeniopterus,3,1,Initial,NA,AAS,2022,-4.1836,2.7086,0.656644983
707,Pickles,4,8/20/2022,Scarus,taeniopterus,4,1,Initial,NA,AAS,2022,-4.1836,2.7086,1.431329731
708,Pickles,4,8/20/2022,Scarus,iseri,3,1,Initial,NA,AAS,2022,-4.8887,3.0548,0.420348991
709,Pickles,4,8/20/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
710,Pickles,5,8/20/2022,Sparisoma,aurofrenatum,11,1,Initial,NA,AAS,2022,-5.7587,3.4291,17.43571079
711,Pickles,5,8/20/2022,Sparisoma,aurofrenatum,22,1,Terminal,NA,AAS,2022,-5.7587,3.4291,187.8026062
712,Pickles,5,8/20/2022,Sparisoma,aurofrenatum,9,1,Initial,NA,AAS,2022,-5.7587,3.4291,8.76179301
713,Pickles,5,8/20/2022,Sparisoma,aurofrenatum,9,1,Initial,NA,AAS,2022,-5.7587,3.4291,8.76179301
714,Pickles,5,8/20/2022,Sparisoma,aurofrenatum,11,1,Initial,NA,AAS,2022,-5.7587,3.4291,17.43571079
715,Pickles,5,8/20/2022,Sparisoma,viride,17,1,Initial,NA,AAS,2022,-4.5223,2.9214,98.56744039
716,Pickles,5,8/20/2022,Sparisoma,viride,30,1,Terminal,NA,AAS,2022,-4.5223,2.9214,518.0384956
717,Pickles,5,8/20/2022,Sparisoma,viride,33,1,Terminal,NA,AAS,2022,-4.5223,2.9214,684.3631616
718,Pickles,5,8/20/2022,Sparisoma,viride,28,1,Initial,NA,AAS,2022,-4.5223,2.9214,423.4747036
719,Pickles,5,8/20/2022,Scarus,taeniopterus,18,1,Initial,NA,AAS,2022,-4.1836,2.7086,84.14554106
720,Pickles,5,8/20/2022,Sparisoma,chrysopterum,19,1,Initial,NA,AAS,2022,-5.1754,3.1708,112.2204273
721,Pickles,5,8/20/2022,Sparisoma,rubripinne,22,1,Initial,NA,AAS,2022,-4.8701,3.0641,202.9164876
722,Pickles,5,8/20/2022,Sparisoma,rubripinne,18,1,Initial,NA,AAS,2022,-4.8701,3.0641,109.718657
723,Pickles,6,8/20/2022,Sparisoma,viride,30,1,Terminal,NA,AAS,2022,-4.5223,2.9214,518.0384956
724,Pickles,6,8/20/2022,Sparisoma,aurofrenatum,22,1,Terminal,NA,AAS,2022,-5.7587,3.4291,187.8026062
725,Pickles,6,8/20/2022,Sparisoma,aurofrenatum,18,1,Initial,NA,AAS,2022,-5.7587,3.4291,94.37456161
726,Pickles,6,8/20/2022,Sparisoma,aurofrenatum,10,1,Initial,NA,AAS,2022,-5.7587,3.4291,12.57476854
727,Pickles,6,8/20/2022,Sparisoma,rubripinne,27,1,Initial,NA,AAS,2022,-4.8701,3.0641,380.0508514
728,Pickles,6,8/20/2022,Scarus,taeniopterus,22,1,Initial,NA,AAS,2022,-4.1836,2.7086,144.9059016
729,Pickles,6,8/20/2022,Sparisoma,viride,16,1,Initial,NA,AAS,2022,-4.5223,2.9214,82.56882746
730,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,16,1,Initial,NA,AAS,2022,-5.7587,3.4291,63.01556471
731,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,21,1,Terminal,NA,AAS,2022,-5.7587,3.4291,160.1113737
732,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,AAS,2022,-5.7587,3.4291,50.50501872
733,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,14,1,Initial,NA,AAS,2022,-5.7587,3.4291,39.8646217
734,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,AAS,2022,-5.7587,3.4291,30.91883698
735,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,AAS,2022,-5.7587,3.4291,30.91883698
736,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,6,1,Initial,NA,AAS,2022,-5.7587,3.4291,2.181516252
737,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,9,1,Initial,NA,AAS,2022,-5.7587,3.4291,8.76179301
738,Pickles,7,8/20/2022,Sparisoma,aurofrenatum,20,1,Terminal,NA,AAS,2022,-5.7587,3.4291,135.4446821
739,Pickles,7,8/20/2022,Sparisoma,rubripinne,18,1,Initial,NA,AAS,2022,-4.8701,3.0641,109.718657
740,Pickles,7,8/20/2022,Sparisoma,rubripinne,24,1,Initial,NA,AAS,2022,-4.8701,3.0641,264.9142169
741,Pickles,7,8/20/2022,Sparisoma,rubripinne,22,1,Initial,NA,AAS,2022,-4.8701,3.0641,202.9164876
742,Pickles,7,8/20/2022,Sparisoma,rubripinne,22,1,Initial,NA,AAS,2022,-4.8701,3.0641,202.9164876
743,Pickles,7,8/20/2022,Sparisoma,rubripinne,22,1,Initial,NA,AAS,2022,-4.8701,3.0641,202.9164876
744,Pickles,7,8/20/2022,Sparisoma,rubripinne,21,1,Initial,NA,AAS,2022,-4.8701,3.0641,175.9592657
745,Pickles,7,8/20/2022,Sparisoma,rubripinne,27,1,Initial,NA,AAS,2022,-4.8701,3.0641,380.0508514
746,Pickles,7,8/20/2022,Sparisoma,viride,29,1,Terminal,NA,AAS,2022,-4.5223,2.9214,469.1908252
747,Pickles,7,8/20/2022,Sparisoma,viride,18,1,Initial,NA,AAS,2022,-4.5223,2.9214,116.4804652
748,Pickles,7,8/20/2022,Scarus,iseri,6,1,Initial,NA,AAS,2022,-4.8887,3.0548,3.49298274
749,Pickles,7,8/20/2022,Scarus,taeniopterus,22,1,Terminal,NA,AAS,2022,-4.1836,2.7086,144.9059016
750,Pickles,7,8/20/2022,Scarus,coelestinus,36,1,Terminal,NA,AAS,2022,-4.8764,3.0618,892.2509044
751,Pickles,7,8/20/2022,Scarus,guacamaia,33,1,Terminal,NA,AAS,2022,-4.8714,3.0626,694.7055881
752,Pickles,8,8/20/2022,Sparisoma,chrysopterum,25,1,Terminal,NA,AAS,2022,-5.1754,3.1708,267.9095405
753,Pickles,8,8/20/2022,Sparisoma,rubripinne,29,1,Initial,NA,AAS,2022,-4.8701,3.0641,473.0790384
754,Pickles,8,8/20/2022,Sparisoma,rubripinne,31,1,Initial,NA,AAS,2022,-4.8701,3.0641,580.3384776
755,Pickles,8,8/20/2022,Sparisoma,viride,23,1,Initial,NA,AAS,2022,-4.5223,2.9214,238.3700569
756,Pickles,8,8/20/2022,Sparisoma,aurofrenatum,20,1,Terminal,NA,AAS,2022,-5.7587,3.4291,135.4446821
757,Pickles,8,8/20/2022,Sparisoma,chrysopterum,21,1,Initial,NA,AAS,2022,-5.1754,3.1708,154.1320447
758,Pickles,8,8/20/2022,Scarus,iseri,6,1,Initial,NA,AAS,2022,-4.8887,3.0548,3.49298274
759,Pickles,8,8/20/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
760,Pickles,8,8/20/2022,Scarus,iseri,3,1,Initial,NA,AAS,2022,-4.8887,3.0548,0.420348991
761,Pickles,8,8/20/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
762,Pickles,9,8/20/2022,Sparisoma,rubripinne,15,1,Initial,NA,AAS,2022,-4.8701,3.0641,62.75686304
763,Pickles,9,8/20/2022,Sparisoma,rubripinne,20,1,Initial,NA,AAS,2022,-4.8701,3.0641,151.5255991
764,Pickles,9,8/20/2022,Sparisoma,rubripinne,21,1,Initial,NA,AAS,2022,-4.8701,3.0641,175.9592657
765,Pickles,9,8/20/2022,Sparisoma,rubripinne,22,1,Initial,NA,AAS,2022,-4.8701,3.0641,202.9164876
766,Pickles,9,8/20/2022,Sparisoma,rubripinne,23,1,Initial,NA,AAS,2022,-4.8701,3.0641,232.5253262
767,Pickles,9,8/20/2022,Sparisoma,rubripinne,25,1,Initial,NA,AAS,2022,-4.8701,3.0641,300.2119536
768,Pickles,9,8/20/2022,Sparisoma,viride,35,1,Terminal,NA,AAS,2022,-4.5223,2.9214,812.7189473
769,Pickles,9,8/20/2022,Sparisoma,viride,25,1,Initial,NA,AAS,2022,-4.5223,2.9214,304.1178709
770,Pickles,9,8/20/2022,Sparisoma,viride,22,1,Initial,NA,AAS,2022,-4.5223,2.9214,209.3406748
771,Pickles,9,8/20/2022,Sparisoma,viride,31,1,Terminal,NA,AAS,2022,-4.5223,2.9214,570.1170803
772,Pickles,9,8/20/2022,Sparisoma,viride,16,1,Initial,NA,AAS,2022,-4.5223,2.9214,82.56882746
773,Pickles,9,8/20/2022,Sparisoma,viride,18,1,Initial,NA,AAS,2022,-4.5223,2.9214,116.4804652
774,Pickles,9,8/20/2022,Sparisoma,chrysopterum,18,1,Initial,NA,AAS,2022,-5.1754,3.1708,94.54053577
775,Pickles,9,8/20/2022,Sparisoma,chrysopterum,21,1,Initial,NA,AAS,2022,-5.1754,3.1708,154.1320447
776,Pickles,9,8/20/2022,Sparisoma,chrysopterum,23,1,Terminal,NA,AAS,2022,-5.1754,3.1708,205.6679515
777,Pickles,9,8/20/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,AAS,2022,-5.7587,3.4291,50.50501872
778,Pickles,9,8/20/2022,Sparisoma,aurofrenatum,9,1,Initial,NA,AAS,2022,-5.7587,3.4291,8.76179301
779,Pickles,9,8/20/2022,Scarus,vetula,16,1,Initial,NA,AAS,2022,-5.5396,3.33,63.11310433
780,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,12,1,Initial,NA,ML,2022,-5.7587,3.4291,23.49743251
781,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,ML,2022,-5.7587,3.4291,30.91883698
782,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,ML,2022,-5.7587,3.4291,30.91883698
783,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,10,1,Initial,NA,ML,2022,-5.7587,3.4291,12.57476854
784,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,16,1,Initial,NA,ML,2022,-5.7587,3.4291,63.01556471
785,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,19,1,Terminal,NA,ML,2022,-5.7587,3.4291,113.59886
786,Snapper Ledge,1,8/22/2022,Sparisoma,aurofrenatum,22,1,Terminal,NA,ML,2022,-5.7587,3.4291,187.8026062
787,Snapper Ledge,1,8/22/2022,Sparisoma,chrysopterum,28,1,Terminal,NA,ML,2022,-5.1754,3.1708,383.7502627
788,Snapper Ledge,1,8/22/2022,Scarus,iseri,13,1,Initial,NA,ML,2022,-4.8887,3.0548,37.06586611
789,Snapper Ledge,2,8/22/2022,Sparisoma,aurofrenatum,12,1,Initial,NA,ML,2022,-5.7587,3.4291,23.49743251
790,Snapper Ledge,2,8/22/2022,Sparisoma,aurofrenatum,10,1,Initial,NA,ML,2022,-5.7587,3.4291,12.57476854
791,Snapper Ledge,2,8/22/2022,Sparisoma,aurofrenatum,14,1,Initial,NA,ML,2022,-5.7587,3.4291,39.8646217
792,Snapper Ledge,2,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
793,Snapper Ledge,2,8/22/2022,Sparisoma,chrysopterum,26,1,Terminal,NA,ML,2022,-5.1754,3.1708,303.3873662
794,Snapper Ledge,2,8/22/2022,Sparisoma,chrysopterum,20,1,Terminal,NA,ML,2022,-5.1754,3.1708,132.04012
795,Snapper Ledge,2,8/22/2022,Sparisoma,chrysopterum,28,1,Terminal,NA,ML,2022,-5.1754,3.1708,383.7502627
796,Snapper Ledge,2,8/22/2022,Sparisoma,viride,27,1,Initial,NA,ML,2022,-4.5223,2.9214,380.7904961
797,Snapper Ledge,3,8/22/2022,Sparisoma,viride,30,1,Initial,NA,ML,2022,-4.5223,2.9214,518.0384956
798,Snapper Ledge,3,8/22/2022,Sparisoma,viride,28,1,Initial,NA,ML,2022,-4.5223,2.9214,423.4747036
799,Snapper Ledge,3,8/22/2022,Sparisoma,viride,27,1,Initial,NA,ML,2022,-4.5223,2.9214,380.7904961
800,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,11,1,Initial,NA,ML,2022,-5.7587,3.4291,17.43571079
801,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
802,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
803,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,14,1,Initial,NA,ML,2022,-5.7587,3.4291,39.8646217
804,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,12,1,Initial,NA,ML,2022,-5.7587,3.4291,23.49743251
805,Snapper Ledge,3,8/22/2022,Sparisoma,aurofrenatum,10,1,Initial,NA,ML,2022,-5.7587,3.4291,12.57476854
806,Snapper Ledge,3,8/22/2022,Scarus,taeniopterus,30,1,Terminal,NA,ML,2022,-4.1836,2.7086,335.6839915
807,Snapper Ledge,3,8/22/2022,Sparisoma,rubripinne,28,1,Terminal,NA,ML,2022,-4.8701,3.0641,424.851273
808,Snapper Ledge,3,8/22/2022,Sparisoma,rubripinne,22,1,Terminal,NA,ML,2022,-4.8701,3.0641,202.9164876
809,Snapper Ledge,3,8/22/2022,Sparisoma,rubripinne,18,1,Terminal,NA,ML,2022,-4.8701,3.0641,109.718657
810,Snapper Ledge,3,8/22/2022,Sparisoma,chrysopterum,25,1,Terminal,NA,ML,2022,-5.1754,3.1708,267.9095405
811,Snapper Ledge,3,8/22/2022,Sparisoma,chrysopterum,22,1,Initial,NA,ML,2022,-5.1754,3.1708,178.6297689
812,Snapper Ledge,3,8/22/2022,Sparisoma,chrysopterum,21,1,Initial,NA,ML,2022,-5.1754,3.1708,154.1320447
813,Snapper Ledge,4,8/22/2022,Sparisoma,chrysopterum,24,1,Initial,NA,ML,2022,-5.1754,3.1708,235.3823017
814,Snapper Ledge,4,8/22/2022,Sparisoma,chrysopterum,25,1,Terminal,NA,ML,2022,-5.1754,3.1708,267.9095405
815,Snapper Ledge,4,8/22/2022,Sparisoma,chrysopterum,26,1,Terminal,NA,ML,2022,-5.1754,3.1708,303.3873662
816,Snapper Ledge,4,8/22/2022,Sparisoma,aurofrenatum,20,1,Terminal,NA,ML,2022,-5.7587,3.4291,135.4446821
817,Snapper Ledge,4,8/22/2022,Sparisoma,rubripinne,30,1,Terminal,NA,ML,2022,-4.8701,3.0641,524.8645447
818,Snapper Ledge,4,8/22/2022,Sparisoma,rubripinne,28,1,Terminal,NA,ML,2022,-4.8701,3.0641,424.851273
819,Snapper Ledge,5,8/22/2022,Scarus,iseri,11,1,Terminal,NA,ML,2022,-4.8887,3.0548,22.25083814
820,Snapper Ledge,5,8/22/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,ML,2022,-5.7587,3.4291,30.91883698
821,Snapper Ledge,5,8/22/2022,Sparisoma,aurofrenatum,11,1,Initial,NA,ML,2022,-5.7587,3.4291,17.43571079
822,Snapper Ledge,5,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
823,Snapper Ledge,5,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
824,Snapper Ledge,5,8/22/2022,Sparisoma,aurofrenatum,20,1,Terminal,NA,ML,2022,-5.7587,3.4291,135.4446821
825,Snapper Ledge,6,8/22/2022,Sparisoma,chrysopterum,18,1,Terminal,NA,ML,2022,-5.1754,3.1708,94.54053577
826,Snapper Ledge,6,8/22/2022,Sparisoma,chrysopterum,22,1,Terminal,NA,ML,2022,-5.1754,3.1708,178.6297689
827,Snapper Ledge,6,8/22/2022,Sparisoma,chrysopterum,20,1,Initial,NA,ML,2022,-5.1754,3.1708,132.04012
828,Snapper Ledge,6,8/22/2022,Sparisoma,chrysopterum,18,1,Initial,NA,ML,2022,-5.1754,3.1708,94.54053577
829,Snapper Ledge,6,8/22/2022,Sparisoma,chrysopterum,22,1,Initial,NA,ML,2022,-5.1754,3.1708,178.6297689
830,Snapper Ledge,6,8/22/2022,Sparisoma,viride,25,1,Initial,NA,ML,2022,-4.5223,2.9214,304.1178709
831,Snapper Ledge,6,8/22/2022,Sparisoma,aurofrenatum,19,1,Terminal,NA,ML,2022,-5.7587,3.4291,113.59886
832,Snapper Ledge,6,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,ML,2022,-5.7587,3.4291,50.50501872
833,Snapper Ledge,6,8/22/2022,Sparisoma,aurofrenatum,11,1,Initial,NA,ML,2022,-5.7587,3.4291,17.43571079
834,Snapper Ledge,6,8/22/2022,Scarus,iseri,15,1,Terminal,NA,ML,2022,-4.8887,3.0548,57.38832884
835,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,21,1,Terminal,NA,AAS,2022,-5.7587,3.4291,160.1113737
836,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,5,1,Juvenile,NA,AAS,2022,-5.7587,3.4291,1.167449334
837,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,8,1,Initial,NA,AAS,2022,-5.7587,3.4291,5.85040423
838,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,4,1,Initial,NA,AAS,2022,-5.7587,3.4291,0.543155168
839,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,18,1,Terminal,NA,AAS,2022,-5.7587,3.4291,94.37456161
840,Snapper Ledge,7,8/22/2022,Sparisoma,aurofrenatum,12,1,Initial,NA,AAS,2022,-5.7587,3.4291,23.49743251
841,Snapper Ledge,7,8/22/2022,Sparisoma,rubripinne,25,1,Terminal,NA,AAS,2022,-4.8701,3.0641,300.2119536
842,Snapper Ledge,7,8/22/2022,Sparisoma,rubripinne,2,1,Juvenile,NA,AAS,2022,-4.8701,3.0641,0.130733236
843,Snapper Ledge,7,8/22/2022,Sparisoma,viride,16,1,Initial,NA,AAS,2022,-4.5223,2.9214,82.56882746
844,Snapper Ledge,7,8/22/2022,Sparisoma,viride,2,1,Juvenile,NA,AAS,2022,-4.5223,2.9214,0.189901777
845,Snapper Ledge,7,8/22/2022,Sparisoma,viride,18,1,Initial,NA,AAS,2022,-4.5223,2.9214,116.4804652
846,Snapper Ledge,7,8/22/2022,Sparisoma,viride,6,1,Initial,NA,AAS,2022,-4.5223,2.9214,4.703174179
847,Snapper Ledge,7,8/22/2022,Scarus,taeniopterus,6,1,Initial,NA,AAS,2022,-4.1836,2.7086,4.292402872
848,Snapper Ledge,8,8/22/2022,Scarus,iseri,16,1,Terminal,NA,AAS,2022,-4.8887,3.0548,69.89493784
849,Snapper Ledge,8,8/22/2022,Scarus,iseri,4,1,Initial,NA,AAS,2022,-4.8887,3.0548,1.012215216
850,Snapper Ledge,8,8/22/2022,Scarus,iseri,6,1,Initial,NA,AAS,2022,-4.8887,3.0548,3.49298274
851,Snapper Ledge,8,8/22/2022,Scarus,iseri,2,1,Initial,NA,AAS,2022,-4.8887,3.0548,0.121810978
852,Snapper Ledge,8,8/22/2022,Scarus,taeniopterus,3,1,Initial,NA,AAS,2022,-4.1836,2.7086,0.656644983
853,Snapper Ledge,8,8/22/2022,Scarus,taeniopterus,4,1,Initial,NA,AAS,2022,-4.1836,2.7086,1.431329731
854,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,18,1,Terminal,NA,AAS,2022,-5.7587,3.4291,94.37456161
855,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,12,1,Initial,NA,AAS,2022,-5.7587,3.4291,23.49743251
856,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,22,1,Terminal,NA,AAS,2022,-5.7587,3.4291,187.8026062
857,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,16,1,Initial,NA,AAS,2022,-5.7587,3.4291,63.01556471
858,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,5,1,Initial,NA,AAS,2022,-5.7587,3.4291,1.167449334
859,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,14,1,Initial,NA,AAS,2022,-5.7587,3.4291,39.8646217
860,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,2,1,Juvenile,NA,AAS,2022,-5.7587,3.4291,0.050426864
861,Snapper Ledge,8,8/22/2022,Sparisoma,aurofrenatum,20,1,Terminal,NA,AAS,2022,-5.7587,3.4291,135.4446821
862,Snapper Ledge,8,8/22/2022,Sparisoma,viride,12,1,Initial,NA,AAS,2022,-4.5223,2.9214,35.63035031
863,Snapper Ledge,8,8/22/2022,Sparisoma,viride,8,1,Initial,NA,AAS,2022,-4.5223,2.9214,10.89901093
864,Snapper Ledge,8,8/22/2022,Sparisoma,rubripinne,18,1,Initial,NA,AAS,2022,-4.8701,3.0641,109.718657
865,Snapper Ledge,8,8/22/2022,Sparisoma,rubripinne,17,1,Initial,NA,AAS,2022,-4.8701,3.0641,92.09128649
866,Snapper Ledge,8,8/22/2022,Sparisoma,rubripinne,18,1,Initial,NA,AAS,2022,-4.8701,3.0641,109.718657
867,Snapper Ledge,8,8/22/2022,Sparisoma,rubripinne,15,1,Initial,NA,AAS,2022,-4.8701,3.0641,62.75686304
868,Snapper Ledge,8,8/22/2022,Sparisoma,chrysopterum,25,1,Terminal,NA,AAS,2022,-5.1754,3.1708,267.9095405
869,Snapper Ledge,8,8/22/2022,Sparisoma,chrysopterum,19,1,Terminal,NA,AAS,2022,-5.1754,3.1708,112.2204273
870,Snapper Ledge,8,8/22/2022,Sparisoma,chrysopterum,21,1,Initial,NA,AAS,2022,-5.1754,3.1708,154.1320447
871,Snapper Ledge,9,8/22/2022,Sparisoma,chrysopterum,25,1,Terminal,NA,AAS,2022,-5.1754,3.1708,267.9095405
872,Snapper Ledge,9,8/22/2022,Sparisoma,aurofrenatum,3,1,Juvenile,NA,AAS,2022,-5.7587,3.4291,0.202533326
873,Snapper Ledge,9,8/22/2022,Sparisoma,viride,4,1,Initial,NA,AAS,2022,-4.5223,2.9214,1.438659635
874,Snapper Ledge,9,8/22/2022,Sparisoma,viride,3,1,Juvenile,NA,AAS,2022,-4.5223,2.9214,0.62081476
875,Snapper Ledge,9,8/22/2022,Sparisoma,viride,3,1,Juvenile,NA,AAS,2022,-4.5223,2.9214,0.62081476
876,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,AAS,2022,-5.7587,3.4291,30.91883698
877,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,14,1,Initial,NA,AAS,2022,-5.7587,3.4291,39.8646217
878,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,13,1,Initial,NA,AAS,2022,-5.7587,3.4291,30.91883698
879,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,18,1,Terminal,NA,AAS,2022,-5.7587,3.4291,94.37456161
880,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,16,1,Initial,NA,AAS,2022,-5.7587,3.4291,63.01556471
881,Snapper Ledge,10,8/22/2022,Sparisoma,aurofrenatum,15,1,Initial,NA,AAS,2022,-5.7587,3.4291,50.50501872
882,Snapper Ledge,10,8/22/2022,Sparisoma,chrysopterum,14,1,Initial,NA,AAS,2022,-5.1754,3.1708,42.6130653
883,Snapper Ledge,10,8/22/2022,Sparisoma,chrysopterum,15,1,Initial,NA,AAS,2022,-5.1754,3.1708,53.03348467
884,Snapper Ledge,10,8/22/2022,Sparisoma,chrysopterum,12,1,Initial,NA,AAS,2022,-5.1754,3.1708,26.13773166
885,Snapper Ledge,10,8/22/2022,Sparisoma,chrysopterum,18,1,Terminal,NA,AAS,2022,-5.1754,3.1708,94.54053577
886,Snapper Ledge,10,8/22/2022,Sparisoma,chrysopterum,18,1,Initial,NA,AAS,2022,-5.1754,3.1708,94.54053577
887,Snapper Ledge,10,8/22/2022,Sparisoma,viride,18,1,Initial,NA,AAS,2022,-4.5223,2.9214,116.4804652
888,Snapper Ledge,10,8/22/2022,Sparisoma,viride,28,1,Terminal,NA,AAS,2022,-4.5223,2.9214,423.4747036
889,Snapper Ledge,10,8/22/2022,Sparisoma,viride,15,1,Initial,NA,AAS,2022,-4.5223,2.9214,68.38061528
890,Snapper Ledge,10,8/22/2022,Sparisoma,viride,14,1,Initial,NA,AAS,2022,-4.5223,2.9214,55.89827983
891,Snapper Ledge,10,8/22/2022,Scarus,iseri,14,1,Terminal,NA,AAS,2022,-4.8887,3.0548,46.48276173
892,Snapper Ledge,10,8/22/2022,Scarus,taeniopterus,20,1,Initial,NA,AAS,2022,-4.1836,2.7086,111.9360162
893,Snapper Ledge,10,8/22/2022,Scarus,vetula,30,1,Terminal,NA,AAS,2022,-5.5396,3.33,511.9337691
894,Snapper Ledge,10,8/22/2022,Scarus,vetula,16,1,Initial,NA,AAS,2022,-5.5396,3.33,63.11310433
895,Snapper Ledge,10,8/22/2022,Scarus,vetula,9,1,Initial,NA,AAS,2022,-5.5396,3.33,9.290253325
896,Snapper Ledge,10,8/22/2022,Scarus,vetula,14,1,Initial,NA,AAS,2022,-5.5396,3.33,40.45818154
897,Snapper Ledge,10,8/22/2022,Scarus,vetula,19,1,Initial,NA,AAS,2022,-5.5396,3.33,111.8534776
898,Alligator,1,8/13/2010,Sparisoma,viride,13,1,NA,NA,AAS,2010,-4.5223,2.9214,45.01674706
899,Alligator,1,8/13/2010,Sparisoma,aurofrenatum,13,1,NA,NA,AAS,2010,-5.7587,3.4291,30.91883698
900,Alligator,1,8/13/2010,Sparisoma,aurofrenatum,18,1,NA,NA,AAS,2010,-5.7587,3.4291,94.37456161
